game_date,pitcher_name,pitcher_home_away,batter,batter_stance,opponent,pitch_name,release_spin_rate,spin_axis,effective_speed,pitch_result,exit_velocity,game_type,season_type,at_bat_outcome,at_bat_number,strikes
9/6/2022,"Musgrove, Joe",home,"Alcantara, Sergio",L,ARI,Cutter,2530,207,89.9,strike,,Regular Season,Regular Season,,12,0
9/6/2022,"Musgrove, Joe",home,"Thomas, Alek",L,ARI,Cutter,2606,201,91.2,in play,86.6,Regular Season,Regular Season,field_out,11,0
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Cutter,2636,202,90.4,ball,,Regular Season,Regular Season,walk,10,2
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Slider,2866,54,81.3,ball,,Regular Season,Regular Season,,10,2
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Curveball,2713,42,80.0,ball,,Regular Season,Regular Season,,10,2
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Sinker,2411,207,90.4,strike,71.2,Regular Season,Regular Season,,10,2
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Slider,2774,55,81.9,ball,,Regular Season,Regular Season,,10,2
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Cutter,2592,205,88.9,strike,,Regular Season,Regular Season,,10,1
9/6/2022,"Musgrove, Joe",home,"Kelly, Carson",R,ARI,Sinker,2398,205,90.7,strike,,Regular Season,Regular Season,,10,0
9/6/2022,"Musgrove, Joe",home,"Carroll, Corbin",L,ARI,4-Seam Fastball,2532,216,92.7,in play,88.7,Regular Season,Regular Season,single,9,2
9/6/2022,"Musgrove, Joe",home,"Carroll, Corbin",L,ARI,Curveball,2774,40,78.7,strike,63.2,Regular Season,Regular Season,,9,1
9/6/2022,"Musgrove, Joe",home,"Carroll, Corbin",L,ARI,Cutter,2466,196,90.0,strike,70.1,Regular Season,Regular Season,,9,0
9/6/2022,"Musgrove, Joe",home,"Carroll, Corbin",L,ARI,Cutter,2459,194,88.9,ball,,Regular Season,Regular Season,,9,0
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Slider,2603,63,81.4,in play,70.5,Regular Season,Regular Season,field_out,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Cutter,2545,190,90.4,strike,103.1,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Curveball,2642,43,79.9,ball,,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,4-Seam Fastball,2605,210,92.7,strike,73.5,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Curveball,2755,43,79.9,ball,,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Slider,2606,52,80.0,ball,,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Slider,2626,47,81.4,strike,51.5,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Slider,2554,66,83.0,strike,68.8,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Changeup,1814,228,86.3,strike,63.8,Regular Season,Regular Season,,5,2
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Cutter,2579,191,90.5,strike,95.8,Regular Season,Regular Season,,5,1
9/6/2022,"Musgrove, Joe",home,"McCarthy, Jake",L,ARI,Cutter,2593,193,90.1,strike,96.9,Regular Season,Regular Season,,5,0
9/6/2022,"Musgrove, Joe",home,"Walker, Christian",R,ARI,Slider,2714,51,81.6,in play,82.9,Regular Season,Regular Season,single,4,2
9/6/2022,"Musgrove, Joe",home,"Walker, Christian",R,ARI,Slider,2684,54,81.1,strike,,Regular Season,Regular Season,,4,1
9/6/2022,"Musgrove, Joe",home,"Walker, Christian",R,ARI,Cutter,2612,196,90.5,strike,,Regular Season,Regular Season,,4,0
9/6/2022,"Musgrove, Joe",home,"Marte, Ketel",L,ARI,4-Seam Fastball,2483,213,93.0,in play,100.8,Regular Season,Regular Season,field_out,3,0
9/6/2022,"Musgrove, Joe",home,"Marte, Ketel",L,ARI,4-Seam Fastball,2493,216,92.7,ball,,Regular Season,Regular Season,,3,0
9/6/2022,"Musgrove, Joe",home,"Marte, Ketel",L,ARI,Curveball,2654,45,79.5,ball,,Regular Season,Regular Season,,3,0
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,Slider,2607,70,82.3,in play,,Regular Season,Regular Season,field_out,2,2
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,Curveball,2537,50,79.6,ball,,Regular Season,Regular Season,,2,2
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,Curveball,2602,45,79.4,strike,71.4,Regular Season,Regular Season,,2,2
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,Cutter,2570,200,90.5,strike,,Regular Season,Regular Season,,2,1
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,4-Seam Fastball,2469,213,93.1,strike,72.5,Regular Season,Regular Season,,2,0
9/6/2022,"Musgrove, Joe",home,"Varsho, Daulton",L,ARI,4-Seam Fastball,2546,209,91.3,ball,,Regular Season,Regular Season,,2,0
9/6/2022,"Musgrove, Joe",home,"Rojas, Josh",L,ARI,4-Seam Fastball,2567,212,92.2,in play,101.5,Regular Season,Regular Season,home_run,1,0
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Cutter,2627,200,90.5,in play,103.6,Regular Season,Regular Season,single,57,0
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Curveball,2817,38,81.3,in play,75.7,Regular Season,Regular Season,field_out,56,2
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Cutter,2530,193,90.3,strike,77.1,Regular Season,Regular Season,,56,1
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Slider,2664,45,82.1,ball,,Regular Season,Regular Season,,56,1
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Changeup,1752,229,86.7,ball,,Regular Season,Regular Season,,56,1
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Cutter,2554,198,89.6,strike,,Regular Season,Regular Season,,56,0
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Curveball,2519,38,81.1,ball,,Regular Season,Regular Season,,56,0
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,Cutter,2596,204,91.6,in play,68.0,Regular Season,Regular Season,force_out,55,0
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Curveball,2610,45,78.8,ball,,Regular Season,Regular Season,hit_by_pitch,54,0
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Cutter,2512,211,89.6,ball,,Regular Season,Regular Season,,54,0
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Cutter,2599,188,89.3,ball,,Regular Season,Regular Season,,54,0
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Slider,2841,46,83.6,ball,,Regular Season,Regular Season,hit_by_pitch,53,1
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Slider,2845,36,83.5,strike,,Regular Season,Regular Season,,53,0
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Curveball,2747,32,81.4,ball,,Regular Season,Regular Season,walk,52,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Slider,2839,42,83.0,ball,,Regular Season,Regular Season,,52,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,4-Seam Fastball,2628,180,93.4,ball,,Regular Season,Regular Season,,52,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Sinker,2405,200,92.5,strike,70.7,Regular Season,Regular Season,,52,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Slider,2742,38,82.0,ball,,Regular Season,Regular Season,,52,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Curveball,2570,339,81.0,strike,,Regular Season,Regular Season,,52,1
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Curveball,2545,33,78.0,strike,,Regular Season,Regular Season,,52,0
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Slider,2721,46,81.3,strike,,Regular Season,Regular Season,strikeout,48,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Curveball,2713,46,83.3,strike,61.0,Regular Season,Regular Season,,48,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2690,202,93.3,ball,,Regular Season,Regular Season,,48,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Curveball,2744,60,81.8,ball,,Regular Season,Regular Season,,48,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2582,211,93.5,strike,62.7,Regular Season,Regular Season,,48,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2574,213,92.6,ball,,Regular Season,Regular Season,,48,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Curveball,2705,43,81.8,strike,90.9,Regular Season,Regular Season,,48,0
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Slider,2780,40,83.1,strike,,Regular Season,Regular Season,strikeout,47,2
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Slider,2806,56,83.2,ball,,Regular Season,Regular Season,,47,2
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Cutter,2522,210,90.8,strike,69.5,Regular Season,Regular Season,,47,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Changeup,1824,224,86.7,ball,,Regular Season,Regular Season,,47,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Cutter,2447,197,90.6,strike,,Regular Season,Regular Season,,47,0
8/31/2022,"Musgrove, Joe",away,"Wynns, Austin",R,SF,4-Seam Fastball,2379,210,92.0,in play,106.4,Regular Season,Regular Season,double,46,0
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,4-Seam Fastball,2480,221,93.4,ball,,Regular Season,Regular Season,walk,45,2
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Slider,2719,48,83.2,ball,,Regular Season,Regular Season,,45,2
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Slider,2675,46,83.0,strike,,Regular Season,Regular Season,,45,1
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,4-Seam Fastball,2502,211,93.6,ball,,Regular Season,Regular Season,,45,1
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Cutter,2573,207,90.6,ball,,Regular Season,Regular Season,,45,1
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Cutter,2576,197,89.8,strike,,Regular Season,Regular Season,,45,0
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Changeup,1953,230,85.7,in play,72.7,Regular Season,Regular Season,field_out,44,2
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,Cutter,2413,194,89.5,strike,72.7,Regular Season,Regular Season,,44,1
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,4-Seam Fastball,2267,217,91.8,strike,,Regular Season,Regular Season,,44,0
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,Sinker,2407,214,92.5,in play,92.3,Regular Season,Regular Season,field_out,37,0
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,Sinker,2490,216,92.4,ball,,Regular Season,Regular Season,,37,0
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Curveball,2680,33,81.0,strike,,Regular Season,Regular Season,strikeout,36,2
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,4-Seam Fastball,2509,221,91.0,ball,,Regular Season,Regular Season,,36,2
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Slider,2700,46,81.8,strike,,Regular Season,Regular Season,,36,1
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Slider,2690,48,80.7,ball,,Regular Season,Regular Season,,36,1
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,4-Seam Fastball,2455,213,91.8,ball,,Regular Season,Regular Season,,36,1
8/31/2022,"Musgrove, Joe",away,"Davis, J.D.",R,SF,Sinker,2460,218,91.9,strike,79.1,Regular Season,Regular Season,,36,0
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,4-Seam Fastball,2461,210,94.0,strike,,Regular Season,Regular Season,strikeout,35,2
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Changeup,1905,232,86.9,strike,,Regular Season,Regular Season,,35,1
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Curveball,2575,42,79.6,strike,,Regular Season,Regular Season,,35,0
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,4-Seam Fastball,2497,217,94.3,strike,,Regular Season,Regular Season,strikeout,26,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,4-Seam Fastball,2468,221,93.8,strike,,Regular Season,Regular Season,,26,1
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Slider,2748,42,82.5,strike,95.7,Regular Season,Regular Season,,26,0
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2674,217,93.5,in play,90.8,Regular Season,Regular Season,field_out,25,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2631,212,91.7,strike,,Regular Season,Regular Season,,25,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Curveball,2768,40,80.8,ball,,Regular Season,Regular Season,,25,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Cutter,2688,191,91.0,ball,,Regular Season,Regular Season,,25,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Cutter,2648,209,90.1,strike,,Regular Season,Regular Season,,25,0
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Slider,2842,45,82.9,strike,,Regular Season,Regular Season,strikeout,24,2
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Cutter,2497,220,88.9,strike,105.6,Regular Season,Regular Season,,24,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Slider,2683,39,82.0,ball,,Regular Season,Regular Season,,24,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,4-Seam Fastball,2322,208,91.2,ball,,Regular Season,Regular Season,,24,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,Slider,2568,65,81.7,strike,,Regular Season,Regular Season,,24,0
8/31/2022,"Musgrove, Joe",away,"Wynns, Austin",R,SF,Cutter,2624,209,91.2,in play,57.7,Regular Season,Regular Season,grounded_into_double_play,18,1
8/31/2022,"Musgrove, Joe",away,"Wynns, Austin",R,SF,Slider,2651,42,82.3,ball,,Regular Season,Regular Season,,18,1
8/31/2022,"Musgrove, Joe",away,"Wynns, Austin",R,SF,Sinker,2414,205,92.6,ball,,Regular Season,Regular Season,,18,1
8/31/2022,"Musgrove, Joe",away,"Wynns, Austin",R,SF,Slider,2609,56,83.1,strike,,Regular Season,Regular Season,,18,0
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Cutter,2591,199,89.0,in play,102.1,Regular Season,Regular Season,field_out,17,1
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,Cutter,2603,200,88.9,strike,,Regular Season,Regular Season,,17,0
8/31/2022,"Musgrove, Joe",away,"Gonzalez, Luis",L,SF,4-Seam Fastball,2546,217,91.4,ball,,Regular Season,Regular Season,,17,0
8/31/2022,"Musgrove, Joe",away,"La Stella, Tommy",L,SF,4-Seam Fastball,2370,211,90.7,in play,79.6,Regular Season,Regular Season,single,16,0
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,Slider,2844,45,83.0,strike,,Regular Season,Regular Season,strikeout,12,2
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,Sinker,2437,210,92.9,strike,88.0,Regular Season,Regular Season,,12,1
8/31/2022,"Musgrove, Joe",away,"Estrada, Thairo",R,SF,4-Seam Fastball,2605,212,93.0,strike,,Regular Season,Regular Season,,12,0
8/31/2022,"Musgrove, Joe",away,"Crawford, Brandon",L,SF,Slider,2714,42,83.6,strike,,Regular Season,Regular Season,strikeout,11,2
8/31/2022,"Musgrove, Joe",away,"Crawford, Brandon",L,SF,4-Seam Fastball,2573,212,92.0,strike,70.6,Regular Season,Regular Season,,11,1
8/31/2022,"Musgrove, Joe",away,"Crawford, Brandon",L,SF,Cutter,2455,199,91.1,strike,69.7,Regular Season,Regular Season,,11,0
8/31/2022,"Musgrove, Joe",away,"Crawford, Brandon",L,SF,Cutter,2408,210,90.2,ball,,Regular Season,Regular Season,,11,0
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,4-Seam Fastball,2671,191,91.2,strike,,Regular Season,Regular Season,strikeout,10,2
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,4-Seam Fastball,2592,218,92.5,ball,,Regular Season,Regular Season,,10,2
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Changeup,1954,221,86.7,strike,90.0,Regular Season,Regular Season,,10,2
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Curveball,2766,38,81.2,ball,,Regular Season,Regular Season,,10,2
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Cutter,2429,200,89.5,strike,77.7,Regular Season,Regular Season,,10,1
8/31/2022,"Musgrove, Joe",away,"Pederson, Joc",L,SF,Cutter,2527,202,89.6,strike,,Regular Season,Regular Season,,10,0
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Slider,2671,43,83.5,strike,,Regular Season,Regular Season,strikeout,6,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Slider,2727,40,82.5,ball,,Regular Season,Regular Season,,6,2
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Cutter,2423,218,90.2,strike,,Regular Season,Regular Season,,6,1
8/31/2022,"Musgrove, Joe",away,"Flores, Wilmer",R,SF,Cutter,2493,200,89.9,strike,,Regular Season,Regular Season,,6,0
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2533,228,93.0,strike,,Regular Season,Regular Season,strikeout,5,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Curveball,2609,48,80.6,ball,,Regular Season,Regular Season,,5,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2484,228,91.7,strike,72.8,Regular Season,Regular Season,,5,2
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Cutter,2411,197,89.3,strike,75.7,Regular Season,Regular Season,,5,1
8/31/2022,"Musgrove, Joe",away,"Yastrzemski, Mike",L,SF,Cutter,2519,214,89.7,strike,,Regular Season,Regular Season,,5,0
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,4-Seam Fastball,2533,213,92.3,in play,81.6,Regular Season,Regular Season,field_out,4,1
8/31/2022,"Musgrove, Joe",away,"Wade Jr., LaMonte",L,SF,4-Seam Fastball,2447,222,92.3,strike,,Regular Season,Regular Season,,4,0
8/26/2022,"Musgrove, Joe",away,"Perez, Salvador",R,KC,Curveball,2729,37,80.3,in play,99.4,Regular Season,Regular Season,single,42,0
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,Slider,2603,55,80.6,in play,99.9,Regular Season,Regular Season,single,41,2
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,Slider,2685,58,80.6,strike,70.0,Regular Season,Regular Season,,41,1
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,Slider,2635,52,81.0,strike,,Regular Season,Regular Season,,41,0
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,Curveball,2593,52,79.6,in play,84.3,Regular Season,Regular Season,sac_fly,40,0
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,Slider,2663,51,82.2,ball,,Regular Season,Regular Season,,40,0
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,4-Seam Fastball,2513,212,91.0,ball,,Regular Season,Regular Season,,40,0
8/26/2022,"Musgrove, Joe",away,"Lopez, Nicky",L,KC,Changeup,1753,224,85.0,in play,92.2,Regular Season,Regular Season,single,39,1
8/26/2022,"Musgrove, Joe",away,"Lopez, Nicky",L,KC,Curveball,2735,50,80.2,ball,,Regular Season,Regular Season,,39,1
8/26/2022,"Musgrove, Joe",away,"Lopez, Nicky",L,KC,Curveball,2638,55,79.8,strike,,Regular Season,Regular Season,,39,0
8/26/2022,"Musgrove, Joe",away,"Waters, Drew",L,KC,4-Seam Fastball,2601,218,92.3,in play,96.1,Regular Season,Regular Season,single,38,1
8/26/2022,"Musgrove, Joe",away,"Waters, Drew",L,KC,4-Seam Fastball,2500,224,92.0,strike,,Regular Season,Regular Season,,38,0
8/26/2022,"Musgrove, Joe",away,"Waters, Drew",L,KC,Curveball,2533,41,79.4,ball,,Regular Season,Regular Season,,38,0
8/26/2022,"Musgrove, Joe",away,"Waters, Drew",L,KC,Slider,2471,54,80.5,ball,,Regular Season,Regular Season,,38,0
8/26/2022,"Musgrove, Joe",away,"Rooker, Brent",R,KC,4-Seam Fastball,2529,222,91.3,in play,52.0,Regular Season,Regular Season,field_out,37,1
8/26/2022,"Musgrove, Joe",away,"Rooker, Brent",R,KC,Slider,2593,67,81.0,strike,,Regular Season,Regular Season,,37,0
8/26/2022,"Musgrove, Joe",away,"Pratto, Nick",L,KC,Changeup,1956,225,85.0,in play,104.7,Regular Season,Regular Season,home_run,36,1
8/26/2022,"Musgrove, Joe",away,"Pratto, Nick",L,KC,4-Seam Fastball,2568,215,92.6,strike,99.6,Regular Season,Regular Season,,36,0
8/26/2022,"Musgrove, Joe",away,"Pratto, Nick",L,KC,Changeup,1806,227,85.4,ball,,Regular Season,Regular Season,,36,0
8/26/2022,"Musgrove, Joe",away,"Taylor, Michael A.",R,KC,Cutter,2710,205,89.2,in play,69.5,Regular Season,Regular Season,field_error,35,1
8/26/2022,"Musgrove, Joe",away,"Taylor, Michael A.",R,KC,Sinker,2441,220,91.4,ball,,Regular Season,Regular Season,,35,1
8/26/2022,"Musgrove, Joe",away,"Taylor, Michael A.",R,KC,Slider,2589,74,82.2,strike,,Regular Season,Regular Season,,35,0
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Curveball,2720,41,80.7,in play,91.5,Regular Season,Regular Season,field_out,31,2
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Slider,2738,51,82.4,strike,65.9,Regular Season,Regular Season,,31,2
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Slider,2587,62,81.2,strike,,Regular Season,Regular Season,,31,1
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Slider,2649,65,82.7,strike,,Regular Season,Regular Season,,31,0
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Curveball,2587,56,78.8,ball,,Regular Season,Regular Season,,31,0
8/26/2022,"Musgrove, Joe",away,"Massey, Michael",L,KC,Slider,2666,48,82.5,ball,,Regular Season,Regular Season,,31,0
8/26/2022,"Musgrove, Joe",away,"Perez, Salvador",R,KC,4-Seam Fastball,2741,213,93.7,in play,100.4,Regular Season,Regular Season,single,30,2
8/26/2022,"Musgrove, Joe",away,"Perez, Salvador",R,KC,4-Seam Fastball,2658,206,93.5,strike,71.4,Regular Season,Regular Season,,30,1
8/26/2022,"Musgrove, Joe",away,"Perez, Salvador",R,KC,Cutter,2546,173,89.3,strike,72.1,Regular Season,Regular Season,,30,0
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,4-Seam Fastball,2623,212,94.0,in play,94.2,Regular Season,Regular Season,field_out,29,1
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,4-Seam Fastball,2434,205,92.1,ball,,Regular Season,Regular Season,,29,1
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,Cutter,2688,185,91.1,strike,,Regular Season,Regular Season,,29,0
8/26/2022,"Musgrove, Joe",away,"Witt Jr., Bobby",R,KC,Cutter,2600,204,91.1,ball,,Regular Season,Regular Season,,29,0
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,Curveball,2828,47,81.0,ball,,Regular Season,Regular Season,walk,28,2
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,4-Seam Fastball,2541,213,93.0,strike,74.1,Regular Season,Regular Season,,28,1
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,4-Seam Fastball,2495,214,92.8,strike,,Regular Season,Regular Season,,28,0
8/26/2022,"Musgrove, Joe",away,"Melendez, MJ",L,KC,Cutter,2393,207,89.2,ball,,Regular Season,Regular Season,,28,0
